secucode,code,name,industry,market,listing_date
301231.SZ,301231,荣信文化,出版业,创业板,2022-09-08
301012.SZ,301012,扬电科技,电气设备,创业板,2021-06-22
301149.SZ,301149,隆华新材,化工原料,创业板,2021-11-10
301057.SZ,301057,汇隆新材,化纤,创业板,2021-09-09
301005.SZ,301005,超捷股份,汽车配件,创业板,2021-06-01
301053.SZ,301053,远信工业,专用机械,创业板,2021-09-01
301133.SZ,301133,金钟股份,汽车配件,创业板,2021-11-26
301128.SZ,301128,强瑞技术,专用机械,创业板,2021-11-10
301008.SZ,301008,宏昌科技,家用电器,创业板,2021-06-11
301041.SZ,301041,金百泽,元器件,创业板,2021-08-11
301119.SZ,301119,正强股份,汽车配件,创业板,2021-11-22
301056.SZ,301056,森赫股份,运输设备,创业板,2021-09-07
301087.SZ,301087,可孚医疗,医疗保健,创业板,2021-10-25
301126.SZ,301126,达嘉维康,医药商业,创业板,2021-12-07
301188.SZ,301188,力诺药包,玻璃,创业板,2021-11-11
301193.SZ,301193,家联科技,家居用品,创业板,2021-12-09
301038.SZ,301038,深水规院,建筑工程,创业板,2021-08-04
301362.SZ,301362,民爆光电,电气设备,创业板,2023-08-04
301101.SZ,301101,明月镜片,文教休闲,创业板,2021-12-16
301071.SZ,301071,力量钻石,矿物制品,创业板,2021-09-24
301345.SZ,301345,涛涛车业,摩托车,创业板,2023-03-21
301058.SZ,301058,中粮科工,建筑工程,创业板,2021-09-09
301259.SZ,301259,艾布鲁,环境保护,创业板,2022-04-26
301083.SZ,301083,百胜智能,专用机械,创业板,2021-10-21
301166.SZ,301166,优宁维,医药商业,创业板,2021-12-28
301050.SZ,301050,雷电微力,航空,创业板,2021-08-24
301234.SZ,301234,五洲医疗,医疗保健,创业板,2022-07-05
301398.SZ,301398,星源卓镁,汽车配件,创业板,2022-12-15
301370.SZ,301370,国科恒泰,医药商业,创业板,2023-07-12
301298.SZ,301298,东利机械,汽车配件,创业板,2022-06-06
301032.SZ,301032,新柴股份,工程机械,创业板,2021-07-22
301103.SZ,301103,何氏眼科,医疗保健,创业板,2022-03-22
301100.SZ,301100,风光股份,化工原料,创业板,2021-12-17
301112.SZ,301112,信邦智能,专用机械,创业板,2022-06-29
301090.SZ,301090,华润材料,化工原料,创业板,2021-10-26
301186.SZ,301186,超达装备,专用机械,创业板,2021-12-23
301180.SZ,301180,万祥科技,元器件,创业板,2021-11-16
301091.SZ,301091,深城交,建筑工程,创业板,2021-10-29
301039.SZ,301039,中集车辆,汽车整车,创业板,2021-07-08
301239.SZ,301239,普瑞眼科,医疗保健,创业板,2022-07-05
301138.SZ,301138,华研精机,专用机械,创业板,2021-12-15
301079.SZ,301079,邵阳液压,机械基件,创业板,2021-10-19
300994.SZ,300994,久祺股份,文教休闲,创业板,2021-08-12
301178.SZ,301178,天亿马,软件服务,创业板,2021-11-12
301088.SZ,301088,戎美股份,服饰,创业板,2021-10-28
301267.SZ,301267,华厦眼科,医疗保健,创业板,2022-11-07
301111.SZ,301111,粤万年青,中成药,创业板,2021-12-07
301045.SZ,301045,天禄科技,元器件,创业板,2021-08-13
301046.SZ,301046,能辉科技,建筑工程,创业板,2021-08-17
301092.SZ,301092,争光股份,化工原料,创业板,2021-11-02
301148.SZ,301148,嘉戎技术,环境保护,创业板,2022-04-21
301047.SZ,301047,义翘神州,生物制药,创业板,2021-08-16
605599.SH,605599,菜百股份,服饰,主板,2021-09-09
301665.SZ,301665,泰禾股份,农药化肥,创业板,2025-04-11
301131.SZ,301131,聚赛龙,塑料,创业板,2022-03-14
301296.SZ,301296,新巨丰,广告包装,创业板,2022-09-02
301121.SZ,301121,紫建电子,电气设备,创业板,2022-08-08
301063.SZ,301063,海锅股份,电气设备,创业板,2021-09-24
301228.SZ,301228,实朴检测,电器仪表,创业板,2022-01-28
301331.SZ,301331,恩威医药,中成药,创业板,2022-09-21
301160.SZ,301160,翔楼新材,机械基件,创业板,2022-06-06
301219.SZ,301219,腾远钴业,小金属,创业板,2022-03-17
301102.SZ,301102,兆讯传媒,广告包装,创业板,2022-03-28
301075.SZ,301075,多瑞医药,化学制药,创业板,2021-09-29
301213.SZ,301213,观想科技,软件服务,创业板,2021-12-06
301187.SZ,301187,欧圣电气,家用电器,创业板,2022-04-22
301232.SZ,301232,飞沃科技,机械基件,创业板,2023-06-15
603213.SH,603213,镇洋发展,化工原料,主板,2021-11-11
301080.SZ,301080,百普赛斯,生物制药,创业板,2021-10-18
301123.SZ,301123,奕东电子,元器件,创业板,2022-01-25
301048.SZ,301048,金鹰重工,运输设备,创业板,2021-08-18
301222.SZ,301222,浙江恒威,电气设备,创业板,2022-03-09
301177.SZ,301177,迪阿股份,服饰,创业板,2021-12-15
301139.SZ,301139,*ST元道,通信设备,创业板,2022-07-08
301201.SZ,301201,诚达药业,生物制药,创业板,2022-01-20
301211.SZ,301211,亨迪药业,化学制药,创业板,2021-12-22
301086.SZ,301086,鸿富瀚,元器件,创业板,2021-10-20
301257.SZ,301257,普蕊斯,医疗保健,创业板,2022-05-17
301167.SZ,301167,建研设计,建筑工程,创业板,2021-12-06
301179.SZ,301179,泽宇智能,软件服务,创业板,2021-12-08
605577.SH,605577,龙版传媒,出版业,主板,2021-08-24
301382.SZ,301382,蜂助手,互联网,创业板,2023-05-17
301110.SZ,301110,青木科技,互联网,创业板,2022-03-11
301158.SZ,301158,德石股份,专用机械,创业板,2022-01-17
300834.SZ,300834,星辉环材,化工原料,创业板,2022-01-13
301113.SZ,301113,雅艺科技,家居用品,创业板,2021-12-22
301265.SZ,301265,华新科技,环境保护,创业板,2022-12-16
301150.SZ,301150,中一科技,电气设备,创业板,2022-04-21
301096.SZ,301096,百诚医药,医疗保健,创业板,2021-12-20
301127.SZ,301127,武汉天源,环境保护,创业板,2021-12-30
301136.SZ,301136,招标股份,建筑工程,创业板,2022-01-11
605033.SH,605033,美邦股份,农药化肥,主板,2021-09-16
301339.SZ,301339,通行宝,IT设备,创业板,2022-09-09
301196.SZ,301196,唯科科技,专用机械,创业板,2022-01-11
301162.SZ,301162,国能日新,软件服务,创业板,2022-04-29
301338.SZ,301338,凯格精机,专用机械,创业板,2022-08-16
301155.SZ,301155,海力风电,电气设备,创业板,2021-11-24
301117.SZ,301117,佳缘科技,软件服务,创业板,2022-01-17
301189.SZ,301189,奥尼电子,IT设备,创业板,2021-12-28
301217.SZ,301217,铜冠铜箔,元器件,创业板,2022-01-27
301248.SZ,301248,杰创智能,软件服务,创业板,2022-04-20
301207.SZ,301207,华兰疫苗,生物制药,创业板,2022-02-18
301135.SZ,301135,瑞德智能,元器件,创业板,2022-04-12
605567.SH,605567,春雪食品,食品,主板,2021-10-13
301233.SZ,301233,盛帮股份,汽车配件,创业板,2022-07-06
301439.SZ,301439,泓淋电力,电气设备,创业板,2023-03-17
001317.SZ,001317,三羊马,铁路,主板,2021-11-30
001234.SZ,001234,泰慕士,服饰,主板,2022-01-11
603280.SH,603280,南方路机,工程机械,主板,2022-11-08
301109.SZ,301109,军信股份,环境保护,创业板,2022-04-13
603071.SH,603071,物产环能,批发业,主板,2021-12-16
301212.SZ,301212,联盛化学,化工原料,创业板,2022-04-19
301282.SZ,301282,金禄电子,元器件,创业板,2022-08-26
301330.SZ,301330,熵基科技,IT设备,创业板,2022-08-17
301500.SZ,301500,飞南资源,环境保护,创业板,2023-09-21
301165.SZ,301165,锐捷网络,通信设备,创业板,2022-11-21
301216.SZ,301216,万凯新材,化工原料,创业板,2022-03-29
301381.SZ,301381,赛维时代,互联网,创业板,2023-07-12
301163.SZ,301163,宏德股份,电气设备,创业板,2022-04-19
601956.SH,601956,东贝集团,家用电器,主板,2020-12-25
301206.SZ,301206,三元生物,食品,创业板,2022-02-10
301122.SZ,301122,采纳股份,医疗保健,创业板,2022-01-26
301256.SZ,301256,华融化学,化工原料,创业板,2022-03-22
301313.SZ,301313,凡拓数创,文教休闲,创业板,2022-09-30
301229.SZ,301229,纽泰格,汽车配件,创业板,2022-02-22
301373.SZ,301373,凌玮科技,化工原料,创业板,2023-02-08
301268.SZ,301268,铭利达,机械基件,创业板,2022-04-07
603402.SH,603402,陕西旅游,旅游景点,主板,2026-01-06
301218.SZ,301218,华是科技,软件服务,创业板,2022-03-07
301279.SZ,301279,金道科技,工程机械,创业板,2022-04-13
301238.SZ,301238,瑞泰新材,化工原料,创业板,2022-06-17
301137.SZ,301137,哈焊华通,机械基件,创业板,2022-03-22
301227.SZ,301227,森鹰窗业,家居用品,创业板,2022-09-26
301125.SZ,301125,腾亚精工,机械基件,创业板,2022-06-08
301175.SZ,301175,中科环保,环境保护,创业板,2022-07-08
301106.SZ,301106,骏成科技,元器件,创业板,2022-01-28
301293.SZ,301293,三博脑科,医疗保健,创业板,2023-05-05
301215.SZ,301215,中汽股份,汽车服务,创业板,2022-03-08
301366.SZ,301366,一博科技,元器件,创业板,2022-09-26
301235.SZ,301235,华康洁净,医疗保健,创业板,2022-01-28
301349.SZ,301349,信德新材,化工原料,创业板,2022-09-09
603122.SH,603122,合富中国,医药商业,主板,2022-02-16
301276.SZ,301276,嘉曼服饰,服饰,创业板,2022-09-09
301221.SZ,301221,光庭信息,软件服务,创业板,2021-12-22
301367.SZ,301367,瑞迈特,医疗保健,创业板,2022-11-01
301270.SZ,301270,汉仪股份,软件服务,创业板,2022-08-31
301161.SZ,301161,唯万密封,工程机械,创业板,2022-09-14
301262.SZ,301262,海看股份,影视音像,创业板,2023-06-20
003041.SZ,003041,真爱美家,纺织,主板,2021-04-06
603230.SH,603230,内蒙新华,出版业,主板,2021-12-24
301107.SZ,301107,瑜欣电子,机械基件,创业板,2022-05-24
301236.SZ,301236,软通动力,软件服务,创业板,2022-03-15
600927.SH,600927,永安期货,多元金融,主板,2021-12-23
603176.SH,603176,汇通集团,建筑工程,主板,2021-12-31
603048.SH,603048,浙江黎明,汽车配件,主板,2021-11-16
301319.SZ,301319,唯特偶,元器件,创业板,2022-09-29
301300.SZ,301300,远翔新材,化工原料,创业板,2022-08-19
301230.SZ,301230,泓博医药,生物制药,创业板,2022-11-01
301183.SZ,301183,东田微,元器件,创业板,2022-05-24
301318.SZ,301318,维海德,IT设备,创业板,2022-08-10
301223.SZ,301223,中荣股份,广告包装,创业板,2022-10-26
301468.SZ,301468,博盈特焊,专用机械,创业板,2023-07-24
301363.SZ,301363,美好医疗,医疗保健,创业板,2022-10-12
301097.SZ,301097,天益医疗,医疗保健,创业板,2022-04-07
301283.SZ,301283,聚胶股份,日用化工,创业板,2022-09-02
601059.SH,601059,信达证券,证券,主板,2023-02-01
601728.SH,601728,中国电信,电信运营,主板,2021-08-20
603215.SH,603215,比依股份,家用电器,主板,2022-02-18
603209.SH,603209,兴通股份,水运,主板,2022-03-24
301312.SZ,301312,智立方,专用机械,创业板,2022-07-11
301408.SZ,301408,华人健康,医药商业,创业板,2023-03-01
301288.SZ,301288,清研环境,环境保护,创业板,2022-04-22
301156.SZ,301156,美农生物,饲料,创业板,2022-06-17
301326.SZ,301326,捷邦科技,元器件,创业板,2022-09-21
301314.SZ,301314,科瑞思,元器件,创业板,2023-03-28
603219.SH,603219,富佳股份,家用电器,主板,2021-11-22
603132.SH,603132,金徽股份,铅锌,主板,2022-02-22
301200.SZ,301200,大族数控,专用机械,创业板,2022-02-28
301260.SZ,301260,格力博,专用机械,创业板,2023-02-08
301379.SZ,301379,天山电子,元器件,创业板,2022-11-01
301357.SZ,301357,北方长龙,专用机械,创业板,2023-04-18
301157.SZ,301157,华塑科技,电气设备,创业板,2023-03-09
301132.SZ,301132,满坤科技,元器件,创业板,2022-08-10
603070.SH,603070,万控智造,电气设备,主板,2022-03-10
603182.SH,603182,嘉华股份,食品,主板,2022-09-09
001268.SZ,001268,联合精密,机械基件,主板,2022-06-30
301399.SZ,301399,英特科技,机械基件,创业板,2023-05-23
301322.SZ,301322,绿通科技,摩托车,创业板,2023-03-06
301413.SZ,301413,安培龙,电器仪表,创业板,2023-12-18
301209.SZ,301209,联合化学,染料涂料,创业板,2022-08-25
001258.SZ,001258,立新能源,新型电力,主板,2022-07-27
603237.SH,603237,五芳斋,食品,主板,2022-08-31
301317.SZ,301317,鑫磊股份,机械基件,创业板,2023-01-19
301308.SZ,301308,江波龙,半导体,创业板,2022-08-05
300804.SZ,300804,广康生化,农药化肥,创业板,2023-06-27
301486.SZ,301486,致尚科技,元器件,创业板,2023-07-07
301359.SZ,301359,东南电子,元器件,创业板,2022-11-09
301355.SZ,301355,南王科技,广告包装,创业板,2023-06-12
301320.SZ,301320,豪江智能,电气设备,创业板,2023-06-09
301289.SZ,301289,国缆检测,电器仪表,创业板,2022-06-22
301365.SZ,301365,矩阵股份,建筑工程,创业板,2022-11-22
301328.SZ,301328,维峰电子,元器件,创业板,2022-09-08
301195.SZ,301195,北路智控,软件服务,创业板,2022-08-01
301429.SZ,301429,森泰股份,其他建材,创业板,2023-04-17
301311.SZ,301311,昆船智能,机械基件,创业板,2022-11-30
301567.SZ,301567,贝隆精密,元器件,创业板,2024-01-16
301387.SZ,301387,光大同创,元器件,创业板,2023-04-18
301205.SZ,301205,联特科技,通信设备,创业板,2022-09-13
301309.SZ,301309,万得凯,机械基件,创业板,2022-09-19
301269.SZ,301269,华大九天,半导体,创业板,2022-07-29
301551.SZ,301551,无线传媒,影视音像,创业板,2024-09-26
001311.SZ,001311,多利科技,汽车配件,主板,2023-02-27
001298.SZ,001298,好上好,元器件,主板,2022-10-31
603418.SH,603418,友升股份,汽车配件,主板,2025-09-23
603325.SH,603325,博隆技术,化工机械,主板,2024-01-10
001230.SZ,001230,劲旅环境,环境保护,主板,2022-07-15
001309.SZ,001309,德明利,半导体,主板,2022-07-01
001318.SZ,001318,阳光乳业,乳制品,主板,2022-05-20
301332.SZ,301332,德尔玛,家用电器,创业板,2023-05-18
603051.SH,603051,鹿山新材,塑料,主板,2022-03-25
001323.SZ,001323,慕思股份,家居用品,主板,2022-06-23
001259.SZ,001259,利仁科技,家用电器,主板,2022-08-31
001228.SZ,001228,永泰运,仓储物流,主板,2022-04-29
001283.SZ,001283,豪鹏科技,电气设备,主板,2022-09-05
001308.SZ,001308,康冠科技,元器件,主板,2022-03-18
001266.SZ,001266,宏英智能,电器仪表,主板,2022-02-28
301519.SZ,301519,舜禹股份,专用机械,创业板,2023-07-27
301327.SZ,301327,华宝新能,电气设备,创业板,2022-09-19
301281.SZ,301281,科源制药,化学制药,创业板,2023-04-04
301361.SZ,301361,众智科技,电气设备,创业板,2022-11-16
301115.SZ,301115,联检科技,建筑工程,创业板,2022-08-31
301105.SZ,301105,鸿铭股份,专用机械,创业板,2022-12-30
001338.SZ,001338,永顺泰,啤酒,主板,2022-11-16
001222.SZ,001222,源飞宠物,文教休闲,主板,2022-08-18
001336.SZ,001336,楚环科技,专用机械,主板,2022-07-25
001226.SZ,001226,拓山重工,工程机械,主板,2022-06-22
001231.SZ,001231,农心科技,农药化肥,主板,2022-08-19
603272.SH,603272,*ST联翔,家居用品,主板,2022-05-20
603097.SH,603097,江苏华辰,电气设备,主板,2022-05-12
603173.SH,603173,福斯达,机械基件,主板,2023-01-30
603061.SH,603061,金海通,半导体,主板,2023-03-03
301337.SZ,301337,亚华电子,软件服务,创业板,2023-05-26
301303.SZ,301303,真兰仪表,电器仪表,创业板,2023-02-20
301566.SZ,301566,达利凯普,元器件,创业板,2023-12-29
301315.SZ,301315,威士顿,软件服务,创业板,2023-06-21
301323.SZ,301323,新莱福,橡胶,创业板,2023-06-06
301396.SZ,301396,宏景科技,软件服务,创业板,2022-11-11
301277.SZ,301277,新天地,化学制药,创业板,2022-11-16
301376.SZ,301376,致欧科技,家居用品,创业板,2023-06-21
301377.SZ,301377,鼎泰高科,机械基件,创业板,2022-11-22
301297.SZ,301297,富乐德,半导体,创业板,2022-12-30
301360.SZ,301360,荣旗科技,专用机械,创业板,2023-04-25
300904.SZ,300904,威力传动,电气设备,创业板,2023-08-09
301456.SZ,301456,盘古智能,电气设备,创业板,2023-07-14
301278.SZ,301278,快可电子,电气设备,创业板,2022-08-04
301489.SZ,301489,思泉新材,元器件,创业板,2023-10-24
301246.SZ,301246,宏源药业,化学制药,创业板,2023-03-20
301448.SZ,301448,开创电气,机械基件,创业板,2023-06-19
301151.SZ,301151,冠龙节能,机械基件,创业板,2022-04-11
301488.SZ,301488,豪恩汽电,汽车配件,创业板,2023-07-04
603191.SH,603191,望变电气,电气设备,主板,2022-04-28
603235.SH,603235,天新药业,化学制药,主板,2022-07-12
603211.SH,603211,晋拓股份,汽车配件,主板,2022-07-25
603201.SH,603201,常润股份,汽车配件,主板,2022-07-29
603206.SH,603206,嘉环科技,通信设备,主板,2022-05-06
601089.SH,601089,福元医药,化学制药,主板,2022-06-30
603057.SH,603057,紫燕食品,食品,主板,2022-09-26
603170.SH,603170,宝立食品,食品,主板,2022-07-15
001322.SZ,001322,箭牌家居,家居用品,主板,2022-10-26
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28
001339.SZ,001339,智微智能,IT设备,主板,2022-08-15
001314.SZ,001314,亿道信息,元器件,主板,2023-02-14
001316.SZ,001316,润贝航科,批发业,主板,2022-06-24
001270.SZ,001270,*ST铖昌,半导体,主板,2022-06-06
001238.SZ,001238,浙江正特,家居用品,主板,2022-09-19
001260.SZ,001260,坤泰股份,汽车配件,主板,2023-02-16
603190.SH,603190,亚通精工,汽车配件,主板,2023-02-17
603291.SH,603291,联合水务,水务,主板,2023-03-27
603151.SH,603151,邦基科技,饲料,主板,2022-10-19
603163.SH,603163,圣晖集成,建筑工程,主板,2022-10-13
001300.SZ,001300,三柏硕,文教休闲,主板,2022-10-19
001319.SZ,001319,铭科精技,汽车配件,主板,2022-05-12
001331.SZ,001331,胜通能源,供气供热,主板,2022-09-08
001255.SZ,001255,博菲电气,电气设备,主板,2022-09-30
001366.SZ,001366,播恩集团,饲料,主板,2023-03-07
001229.SZ,001229,魅视科技,IT设备,主板,2022-08-08
301197.SZ,301197,工大科雅,软件服务,创业板,2022-08-08
301389.SZ,301389,隆扬电子,元器件,创业板,2022-10-31
